prov_persona_en_situacion_violencia,edad_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,vinculo_con_la_persona_agresora
0,34.0,1,1,0,1,0,1,5
0,43.0,1,1,0,0,0,1,5
0,57.0,1,1,0,0,0,1,5
0,23.0,1,1,0,1,0,1,5
20,51.0,0,0,0,0,1,1,5
0,42.0,1,1,0,1,1,1,0
17,51.0,0,0,0,0,0,1,5
12,42.0,1,1,0,1,0,1,0
0,45.0,1,1,0,1,1,1,0
0,33.0,1,1,0,0,0,1,5
0,33.0,0,0,0,0,0,1,0
20,21.0,0,0,0,1,0,1,5
20,45.0,0,0,0,0,0,1,5
12,19.0,1,1,0,1,0,1,0
0,42.0,0,0,0,0,0,1,5
2,30.0,1,1,0,0,0,1,4
0,53.0,0,0,0,0,0,1,0
0,20.0,0,0,0,1,0,1,0
0,30.0,1,1,0,1,0,1,5
16,35.0,1,1,0,1,0,1,0
9,25.0,1,1,0,0,0,1,0
4,58.0,0,0,0,0,0,1,0
18,26.0,1,1,0,1,0,1,5
6,31.0,1,1,1,1,0,1,0
0,32.0,1,1,0,0,0,1,0
20,59.0,1,1,1,1,0,1,5
0,32.0,1,1,0,1,0,1,5
0,33.0,1,1,0,1,0,1,0
0,41.0,0,0,0,1,0,1,0
0,18.0,0,0,0,0,0,1,0
6,26.0,1,1,0,1,0,1,5
0,52.0,1,1,0,1,1,1,5
0,49.0,1,1,0,1,1,1,5
0,50.0,1,1,0,1,1,1,3
0,22.0,1,1,0,1,1,1,0
0,40.0,0,0,0,0,1,1,5
0,37.0,1,1,0,1,1,1,0
0,47.0,1,1,1,1,1,1,5
0,19.0,0,0,0,0,1,1,3
0,35.0,1,1,0,1,1,1,0
0,33.0,1,1,0,0,1,1,0
0,30.0,1,1,0,0,1,1,5
4,22.0,0,0,0,1,0,1,0
4,50.0,1,1,0,1,0,1,5
14,55.0,1,1,0,0,0,1,5
4,34.0,0,0,0,0,1,0,2
4,31.0,0,0,0,1,0,1,5
4,21.0,1,1,0,1,0,1,5
4,34.0,0,0,1,0,0,0,2
4,21.0,0,0,0,0,1,1,2
4,27.0,1,1,0,0,1,1,0
4,54.0,0,0,0,0,1,1,5
4,22.0,1,1,1,0,1,0,2
4,27.0,1,1,0,0,0,1,0
0,42.0,1,1,0,0,0,1,5
0,48.0,1,1,0,1,0,1,5
0,34.0,0,0,0,1,0,1,0
0,34.0,1,1,0,0,0,1,5
0,41.0,0,0,0,1,0,1,5
20,42.0,0,0,0,1,0,1,0
4,26.0,1,1,0,0,0,1,0
0,40.0,1,1,0,1,0,1,0
11,22.0,1,1,0,1,0,1,0
20,29.0,1,1,0,1,0,1,5
0,25.0,0,0,0,1,0,1,0
20,27.0,1,1,0,0,1,1,5
18,30.0,1,1,0,1,0,1,0
0,37.0,1,1,1,1,1,1,0
0,35.0,1,1,1,0,1,1,0
0,43.0,1,1,1,1,1,1,0
0,18.0,1,1,0,0,1,1,0
0,46.0,1,1,1,1,1,1,0
0,41.0,0,0,0,0,1,1,0
0,38.0,1,1,1,0,1,1,5
0,44.0,1,1,0,1,1,1,0
0,32.0,1,1,0,1,1,1,0
0,34.0,0,0,0,0,1,1,5
0,39.0,1,1,0,1,1,1,5
0,28.0,1,1,0,0,1,1,5
0,58.0,1,1,0,1,1,1,3
4,29.0,1,1,0,0,0,0,2
4,44.0,1,1,0,0,0,1,0
0,22.0,1,1,0,0,0,1,5
4,30.0,1,1,0,0,1,1,0
4,34.0,0,0,0,0,0,1,0
4,34.0,0,0,0,0,0,1,2
4,16.0,1,1,0,0,0,1,5
4,33.0,1,1,0,1,0,1,0
4,34.0,1,1,0,0,1,1,5
4,19.0,0,0,1,0,1,1,5
4,36.0,0,0,0,0,0,0,0
4,42.0,1,1,0,0,0,1,0
4,30.0,1,1,0,0,1,1,0
4,25.0,0,0,0,0,0,1,0
20,53.0,0,0,0,0,0,1,0
0,28.0,1,1,1,0,0,1,5
23,27.0,1,1,0,0,0,1,5
0,47.0,1,1,1,0,0,1,0
0,55.0,0,0,0,0,0,1,0
0,32.0,1,1,0,1,0,1,5
5,24.0,0,0,0,0,0,1,0
6,35.0,1,1,0,1,0,1,0
18,47.0,1,1,0,1,1,1,0
0,20.0,1,1,0,0,0,1,0
12,54.0,0,0,0,1,1,1,0
14,24.0,1,1,0,1,0,1,0
18,57.0,1,1,0,0,0,1,0
0,22.0,1,1,0,0,0,1,0
0,37.0,1,1,0,1,0,1,0
8,30.0,0,0,0,1,0,1,5
0,30.0,1,1,1,0,1,1,0
0,22.0,1,1,0,1,1,1,5
0,49.0,1,1,0,1,1,1,5
0,36.0,0,0,0,0,0,0,6
0,33.0,1,1,0,1,1,1,5
0,36.0,1,1,0,0,1,1,0
0,25.0,0,0,1,0,1,1,3
0,29.0,1,1,1,1,1,1,0
0,38.0,1,1,0,1,1,1,5
0,42.0,0,0,0,0,1,1,0
0,19.0,1,1,0,1,1,1,5
0,19.0,1,1,0,0,1,1,0
0,37.0,0,0,0,0,1,1,5
0,32.0,0,0,0,0,1,1,0
0,22.0,1,1,0,1,1,1,0
0,36.0,0,0,0,0,1,1,4
0,28.0,0,0,1,0,0,0,2
0,43.0,1,1,1,0,1,1,0
0,16.0,1,1,0,0,1,1,5
0,46.0,1,1,0,0,0,1,4
0,18.0,1,1,0,0,0,1,5
4,23.0,1,1,0,1,0,1,0
4,63.0,0,0,0,0,0,0,2
0,38.0,1,1,0,0,0,1,5
4,36.0,1,1,0,0,0,1,0
4,61.0,1,1,0,0,0,1,0
4,35.0,1,1,0,1,0,1,5
4,31.0,0,0,1,0,0,0,2
4,48.0,1,1,0,0,0,1,5
4,18.0,0,0,0,0,0,0,2
4,22.0,0,0,0,0,0,0,2
4,45.0,1,1,0,1,0,1,0
4,25.0,1,1,1,0,1,0,2
4,34.0,0,0,0,0,1,0,2
4,20.0,1,1,0,1,0,1,5
12,34.0,1,1,0,1,0,1,0
0,39.0,1,1,0,0,0,1,0
12,53.0,1,1,0,1,0,1,5
0,33.0,0,0,0,0,0,1,5
20,23.0,0,0,0,0,0,0,2
5,39.0,1,1,0,1,0,1,0
16,40.0,1,1,1,1,0,1,0
0,39.0,0,0,0,0,0,1,5
12,39.0,0,0,0,1,0,1,0
0,44.0,1,1,0,0,0,1,5
20,51.0,0,0,0,1,0,1,0
0,40.0,1,1,0,1,0,1,5
14,42.0,1,1,1,1,0,1,0
23,24.0,0,0,0,1,0,1,0
14,14.0,0,0,1,0,0,1,3
0,58.0,1,1,0,1,0,1,0
6,55.0,1,1,0,1,0,1,0
0,39.0,0,0,0,0,0,1,5
0,44.0,1,1,0,0,0,1,0
12,29.0,1,1,1,1,1,1,5
0,53.0,1,1,1,0,1,1,0
0,27.0,1,1,0,1,1,1,0
0,23.0,1,1,1,1,1,1,0
0,37.0,1,1,0,0,0,0,0
0,35.0,1,1,0,1,1,1,0
0,44.0,1,1,0,0,1,1,5
0,47.0,1,1,0,0,1,1,0
0,24.0,0,0,0,0,1,1,4
0,42.0,1,1,0,0,1,1,0
0,34.0,0,0,0,0,1,1,0
0,18.0,1,1,0,0,1,1,5
0,32.0,0,0,1,1,1,1,0
0,33.0,1,1,0,1,1,1,0
0,29.0,1,1,0,1,1,1,0
0,57.0,1,1,0,0,1,1,3
0,19.0,0,0,1,0,0,0,2
4,33.0,0,0,0,0,0,1,5
0,40.0,1,1,0,0,1,1,0
0,26.0,1,1,0,0,0,1,5
4,45.0,0,0,0,1,1,1,0
4,30.0,1,1,0,1,1,1,0
4,29.0,0,0,0,1,1,1,5
4,47.0,1,1,0,0,1,1,0
4,40.0,0,0,0,1,0,1,0
4,28.0,1,1,0,1,1,1,0
0,44.0,0,0,0,0,0,1,0
4,34.0,0,0,0,1,1,1,5
4,51.0,1,1,0,0,1,1,0
4,46.0,0,0,0,0,1,1,0
0,20.0,0,0,1,0,1,0,2
4,38.0,0,0,0,0,0,1,0
2,25.0,0,0,0,1,0,1,0
11,30.0,1,1,0,0,0,1,0
0,38.0,1,1,0,0,0,1,0
0,37.0,1,1,0,1,0,1,5
0,51.0,1,1,0,1,0,1,3
20,34.0,1,1,0,0,0,1,0
12,26.0,1,1,0,0,0,1,0
0,41.0,1,1,0,0,0,1,0
6,32.0,1,1,0,1,1,1,5
0,19.0,0,0,0,0,1,1,0
0,44.0,0,0,0,1,1,1,0
0,34.0,1,1,0,1,1,1,0
0,20.0,1,1,0,1,1,1,0
0,32.0,1,1,0,1,1,1,0
0,29.0,0,0,0,1,1,1,5
0,39.0,1,1,1,1,1,1,0
0,35.0,0,0,0,1,1,1,0
0,24.0,0,0,0,0,1,1,0
0,24.0,1,1,0,1,1,1,5
4,35.0,0,0,0,0,0,0,2
4,45.0,1,1,0,0,0,1,0
4,47.0,1,1,0,1,0,1,5
4,16.0,0,0,1,0,0,1,4
4,35.0,0,0,0,0,1,1,0
4,35.0,0,0,0,1,0,1,5
4,58.0,0,0,0,1,0,1,5
4,50.0,1,1,0,0,0,1,0
4,52.0,0,0,0,1,0,0,2
4,32.0,1,1,0,0,0,1,5
4,26.0,1,1,0,0,0,1,0
4,64.0,1,1,0,0,0,1,3
9,30.0,1,1,0,0,0,1,0
9,35.0,0,0,0,1,0,1,0
0,40.0,1,1,0,1,0,1,0
0,34.0,0,0,0,0,0,1,0
20,29.0,1,1,0,1,0,1,5
20,30.0,1,1,0,1,0,1,0
2,34.0,1,1,0,0,0,1,5
12,35.0,1,1,0,1,1,1,0
0,36.0,1,1,0,1,0,1,5
0,25.0,0,0,1,1,0,1,0
23,45.0,1,1,0,1,0,1,0
0,45.0,1,1,0,0,0,1,5
13,39.0,1,1,0,1,0,1,5
0,23.0,1,1,0,1,0,1,0
16,25.0,1,1,0,1,0,1,0
12,24.0,1,1,0,1,0,1,0
0,26.0,1,1,0,1,1,1,0
20,25.0,1,1,0,0,0,1,5
0,49.0,1,1,0,0,0,1,5
0,39.0,1,1,1,1,0,1,5
1,30.0,1,1,0,1,0,1,0
20,30.0,0,0,0,0,0,1,0
9,29.0,0,0,0,0,1,1,2
0,17.0,1,1,1,0,0,1,0
6,39.0,0,0,0,0,0,1,5
0,41.0,1,1,0,1,0,1,5
0,26.0,1,1,0,1,0,1,0
0,40.0,1,1,1,1,0,1,0
0,27.0,1,1,0,1,0,1,5
4,25.0,1,1,1,0,0,1,0
0,34.0,1,1,0,1,0,1,5
13,52.0,1,1,1,1,0,1,0
14,31.0,1,1,0,0,0,1,5
0,39.0,0,0,1,0,1,1,0
0,20.0,1,1,0,0,1,1,5
0,53.0,1,1,1,1,1,1,0
0,28.0,1,1,0,1,1,1,5
0,33.0,0,0,0,1,1,1,0
0,20.0,0,0,1,0,0,0,2
0,54.0,1,1,0,1,1,1,5
0,50.0,0,0,0,1,1,1,0
0,41.0,1,1,1,1,1,1,0
0,34.0,1,1,1,1,1,1,0
0,22.0,0,0,0,0,1,1,0
0,28.0,0,0,0,1,1,1,0
0,29.0,1,1,0,0,1,1,5
4,31.0,1,1,0,1,0,1,5
4,43.0,0,0,0,1,0,1,5
4,31.0,0,0,0,0,1,1,0
4,39.0,1,1,0,0,1,1,0
4,52.0,1,1,0,0,1,1,0
4,36.0,0,0,0,0,0,1,0
4,37.0,1,1,0,1,1,1,5
4,30.0,0,0,0,0,0,1,0
4,30.0,1,1,0,0,0,1,0
4,40.0,0,0,0,1,0,1,0
0,25.0,1,1,0,0,0,1,5
0,31.0,1,1,1,0,0,0,2
0,14.0,1,1,1,0,0,1,4
6,32.0,1,1,0,1,0,1,5
0,27.0,1,1,0,1,0,1,5
0,21.0,1,1,0,0,0,0,2
0,28.0,1,1,0,0,0,1,0
0,23.0,0,0,0,0,1,1,5
5,33.0,0,0,0,1,1,1,0
0,24.0,0,0,0,1,0,1,5
0,25.0,0,0,0,0,0,1,0
12,31.0,0,0,0,0,0,1,5
3,33.0,1,1,1,0,0,1,5
0,45.0,1,1,0,1,1,1,0
0,29.0,1,1,0,0,0,1,0
0,32.0,1,1,0,0,0,1,0
0,51.0,0,0,0,1,1,1,5
0,25.0,1,1,0,0,0,1,0
20,34.0,1,1,0,1,1,1,0
12,47.0,1,1,0,1,0,1,0
0,29.0,0,0,0,0,0,1,0
6,48.0,0,0,0,0,0,1,0
9,18.0,1,1,0,0,0,1,0
0,39.0,1,1,0,1,0,1,0
0,32.0,0,0,0,0,0,1,5
0,26.0,1,1,0,1,1,1,5
18,23.0,1,1,0,0,0,1,0
0,29.0,0,0,0,1,0,1,0
23,28.0,1,1,0,1,0,1,5
0,35.0,1,1,0,1,1,1,0
0,26.0,1,1,0,1,1,1,0
0,22.0,1,1,0,0,0,0,2
0,28.0,1,1,0,0,1,1,0
0,21.0,0,0,1,0,1,1,0
0,33.0,1,1,1,1,1,1,0
0,22.0,1,1,0,0,1,1,5
0,32.0,1,1,0,1,1,1,5
0,20.0,0,0,0,0,1,1,0
0,44.0,0,0,0,1,1,1,3
4,45.0,1,1,0,0,0,1,5
4,36.0,1,1,0,1,1,1,0
4,40.0,1,1,0,1,0,1,5
4,55.0,0,0,0,0,1,0,3
4,24.0,1,1,0,1,0,1,5
4,42.0,0,0,0,1,0,1,0
20,30.0,1,1,0,1,0,1,0
11,37.0,0,0,0,0,0,1,0
0,20.0,1,1,0,0,1,1,3
0,32.0,1,1,0,0,0,1,5
23,30.0,1,1,0,0,0,1,5
0,42.0,1,1,0,1,1,1,5
0,36.0,1,1,0,0,0,1,0
3,41.0,1,1,0,0,1,1,0
0,29.0,1,1,0,0,1,1,0
17,44.0,0,0,0,1,1,1,0
23,30.0,1,1,0,1,1,1,0
0,35.0,1,1,0,1,1,1,0
12,32.0,0,0,0,0,0,1,5
0,27.0,1,1,0,1,0,1,0
0,36.0,0,0,0,1,0,1,0
0,47.0,0,0,0,1,0,1,0
4,29.0,1,1,0,1,0,1,5
20,35.0,1,1,0,1,0,1,5
0,35.0,0,0,0,0,0,1,0
0,30.0,1,1,0,1,0,1,0
0,35.0,1,1,0,0,0,1,5
0,29.0,1,1,0,0,0,1,0
23,19.0,1,1,0,0,0,1,0
0,20.0,1,1,0,0,0,1,0
0,47.0,1,1,0,0,0,1,0
0,26.0,1,1,1,1,0,1,5
0,29.0,1,1,1,0,0,1,0
0,61.0,0,0,0,0,1,1,3
0,57.0,1,1,1,1,1,1,5
0,47.0,1,1,0,0,1,1,5
0,37.0,0,0,0,1,1,1,5
0,35.0,1,1,0,0,1,1,5
0,29.0,1,1,0,0,1,1,0
0,51.0,1,1,0,1,1,1,5
0,26.0,1,1,0,0,1,1,0
0,48.0,1,1,0,1,1,1,0
0,46.0,0,0,1,1,1,1,5
0,53.0,0,0,0,1,1,1,5
0,19.0,1,1,1,0,1,1,5
4,53.0,0,0,0,0,0,1,0
4,38.0,1,1,0,1,0,1,0
0,30.0,1,1,0,1,1,1,5
4,18.0,0,0,0,0,0,1,5
4,37.0,0,0,0,0,0,1,5
4,55.0,1,1,0,0,0,1,5
4,49.0,0,0,0,1,1,1,0
4,37.0,0,0,0,1,0,1,5
4,23.0,1,1,0,1,0,1,0
0,20.0,0,0,0,0,0,1,5
4,37.0,1,1,0,0,1,1,0
4,24.0,1,1,0,0,0,1,0
4,35.0,1,1,0,1,1,1,5
4,24.0,1,1,0,1,0,1,0
0,18.0,1,1,0,0,0,1,5
4,34.0,1,1,1,0,0,1,0
4,46.0,1,1,0,1,0,1,5
0,18.0,0,0,1,0,0,1,5
0,36.0,1,1,0,0,0,1,5
14,29.0,1,1,0,1,0,1,5
0,18.0,1,1,0,0,0,1,5
0,25.0,1,1,0,0,0,1,4
16,31.0,1,1,0,1,1,1,5
5,46.0,1,1,1,1,0,1,5
12,63.0,1,1,1,1,1,1,5
6,21.0,1,1,0,1,0,1,0
20,37.0,1,1,1,1,0,1,5
0,50.0,1,1,0,1,0,1,0
5,31.0,1,1,0,0,0,1,5
0,41.0,0,0,0,1,1,1,0
0,46.0,1,1,1,1,0,1,5
20,33.0,1,1,0,1,1,1,5
23,23.0,0,0,0,1,1,1,0
0,39.0,0,0,0,1,0,1,0
0,31.0,1,1,0,1,1,1,0
0,26.0,1,1,0,0,0,1,0
12,29.0,1,1,0,1,0,1,0
0,26.0,0,0,0,1,0,1,0
0,43.0,0,0,0,0,0,1,5
13,32.0,0,0,0,0,0,1,2
20,41.0,0,0,0,1,0,1,0
0,34.0,1,1,0,0,0,1,5
0,50.0,0,0,0,1,0,1,5
0,30.0,1,1,1,1,0,1,0
0,43.0,1,1,0,1,0,1,0
20,22.0,1,1,0,0,0,1,0
0,25.0,0,0,0,1,0,1,5
0,25.0,1,1,0,1,0,1,0
1,38.0,1,1,0,1,0,1,0
0,24.0,0,0,0,1,0,1,0
0,26.0,1,1,0,0,0,1,0
0,51.0,0,0,0,1,1,1,0
0,34.0,1,1,0,0,0,0,0
0,38.0,1,1,1,1,1,1,0
0,28.0,1,1,0,0,1,1,5
0,53.0,0,0,0,1,1,1,0
0,46.0,1,1,1,0,1,1,3
0,45.0,1,1,0,0,0,0,2
0,40.0,1,1,1,1,1,1,0
0,30.0,0,0,0,0,1,1,0
0,42.0,1,1,0,1,1,1,4
0,45.0,0,0,0,1,1,1,5
0,24.0,1,1,0,1,1,1,5
4,42.0,1,1,0,1,0,1,0
4,31.0,1,1,0,1,0,1,5
4,35.0,1,1,1,0,0,1,0
4,33.0,1,1,0,1,0,1,0
4,47.0,0,0,0,0,1,0,2
4,21.0,1,1,0,0,0,1,0
4,25.0,1,1,0,0,0,1,0
4,58.0,1,1,0,0,0,1,5
4,20.0,1,1,0,0,0,1,0
4,31.0,0,0,0,0,0,1,0
4,30.0,0,0,0,0,0,1,0
4,30.0,0,0,0,0,1,1,5
0,22.0,0,0,1,0,0,0,2
0,13.0,0,0,0,0,0,0,2
23,18.0,1,1,1,0,0,1,5
0,35.0,1,1,0,1,0,1,0
12,43.0,0,0,0,1,0,1,5
0,31.0,1,1,0,0,0,1,5
0,20.0,1,1,0,0,0,1,5
23,27.0,1,1,0,1,0,1,0
20,27.0,1,1,0,0,1,1,5
0,31.0,1,1,0,1,0,1,0
9,29.0,1,1,0,1,0,1,5
1,32.0,0,0,0,0,0,1,0
0,37.0,1,1,0,1,0,1,0
0,30.0,0,0,0,1,0,1,0
11,26.0,1,1,0,0,0,1,0
14,32.0,1,1,0,1,0,1,0
17,20.0,0,0,0,1,0,1,0
0,18.0,1,1,0,0,0,1,2
20,20.0,1,1,0,0,0,1,5
12,41.0,0,0,0,1,0,1,0
0,34.0,1,1,0,0,0,1,0
6,52.0,1,1,0,0,0,1,0
23,38.0,0,0,1,0,0,0,2
20,30.0,1,1,0,1,0,1,5
0,59.0,1,1,0,1,1,1,5
0,27.0,1,1,0,1,0,1,0
0,19.0,1,1,0,0,1,1,5
0,28.0,0,0,0,0,0,1,0
7,23.0,1,1,1,1,0,1,0
0,60.0,1,1,0,0,1,1,5
0,45.0,1,1,1,1,1,1,5
0,52.0,1,1,0,0,1,1,3
0,38.0,1,1,1,1,1,1,0
0,52.0,1,1,1,1,1,1,5
0,58.0,1,1,0,0,1,1,0
0,28.0,1,1,1,1,1,1,0
0,35.0,1,1,0,0,0,0,2
0,50.0,1,1,0,0,1,1,0
0,37.0,0,0,0,1,1,1,5
0,18.0,1,1,0,0,1,1,0
0,23.0,0,0,1,0,1,1,0
0,41.0,0,0,0,0,1,1,0
0,57.0,0,0,0,1,1,1,0
0,26.0,1,1,0,0,1,1,0
0,21.0,0,0,0,0,1,1,0
0,41.0,1,1,0,0,1,1,0
0,36.0,1,1,0,1,1,1,0
4,36.0,1,1,0,0,0,1,5
4,41.0,1,1,0,0,0,1,0
4,52.0,1,1,0,0,0,1,5
4,39.0,1,1,0,1,0,1,0
4,38.0,0,0,0,0,0,1,0
4,24.0,1,1,0,0,0,1,5
4,30.0,1,1,0,0,1,1,5
4,29.0,0,0,0,1,1,1,0
4,51.0,0,0,0,1,0,1,5
4,23.0,1,1,1,1,1,1,0
4,23.0,0,0,0,1,1,1,0
4,22.0,0,0,1,0,0,0,2
0,55.0,0,0,0,0,0,1,5
12,40.0,0,0,0,0,0,1,0
9,38.0,1,1,1,1,0,1,0
14,44.0,0,0,0,1,0,1,0
0,19.0,1,1,0,0,0,1,5
0,23.0,0,0,0,0,0,1,0
15,37.0,0,0,0,0,0,1,0
7,62.0,1,1,1,1,0,1,0
6,23.0,1,1,0,1,0,1,5
0,51.0,1,1,0,1,0,1,5
0,23.0,1,1,0,1,0,1,0
9,41.0,1,1,0,1,1,1,0
0,24.0,1,1,0,1,0,1,0
18,23.0,1,1,0,0,0,1,0
0,38.0,0,0,0,1,0,1,0
20,25.0,1,1,0,0,0,1,5
20,41.0,1,1,0,0,0,1,5
0,39.0,1,1,0,1,1,1,5
12,48.0,0,0,0,1,0,1,0
20,32.0,1,1,0,1,0,1,0
0,36.0,1,1,1,1,0,1,0
0,38.0,1,1,0,0,1,1,5
0,24.0,1,1,0,1,1,1,0
0,46.0,0,0,0,0,0,0,2
0,27.0,1,1,0,0,1,1,5
0,34.0,1,1,0,1,1,1,0
0,25.0,1,1,0,1,1,1,5
0,21.0,1,1,0,0,1,1,0
0,30.0,1,1,0,0,1,1,5
0,47.0,0,0,0,0,1,1,3
0,37.0,1,1,0,0,1,1,5
0,38.0,1,1,0,1,1,1,0
4,50.0,1,1,0,0,0,1,5
4,19.0,0,0,1,0,0,0,2
4,24.0,1,1,0,0,0,1,0
4,41.0,1,1,1,0,0,0,2
4,50.0,1,1,0,0,0,0,2
4,43.0,1,1,1,0,0,0,2
4,38.0,1,1,0,1,0,1,0
0,27.0,0,0,0,0,1,0,2
4,33.0,0,0,0,1,1,1,0
4,32.0,1,1,0,0,0,1,5
4,25.0,0,0,0,1,1,1,0
4,30.0,1,1,0,1,0,1,2
4,60.0,1,1,0,0,0,1,5
0,36.0,1,1,1,0,0,0,2
20,32.0,1,1,0,1,0,1,5
0,27.0,0,0,0,0,0,1,0
0,24.0,1,1,0,1,0,1,5
23,27.0,1,1,0,1,0,1,0
12,19.0,1,1,0,0,0,1,0
1,33.0,0,0,0,0,0,1,0
12,24.0,1,1,0,1,0,1,0
11,60.0,1,1,0,0,0,1,0
6,21.0,1,1,0,0,0,1,0
0,24.0,1,1,1,0,0,1,2
0,37.0,1,1,0,1,0,1,0
12,31.0,1,1,0,1,0,1,0
20,23.0,1,1,0,1,0,1,0
18,30.0,1,1,0,0,0,1,0
0,24.0,1,1,0,1,0,1,0
0,30.0,1,1,0,0,1,1,5
0,25.0,1,1,0,1,1,1,5
0,39.0,1,1,0,1,1,1,0
0,26.0,1,1,0,1,1,1,0
0,25.0,1,1,0,0,1,1,5
0,18.0,0,0,0,0,1,1,0
0,45.0,0,0,1,0,1,1,3
0,42.0,1,1,0,0,1,1,0
0,24.0,1,1,0,1,1,1,5
0,43.0,0,0,0,0,1,1,0
0,25.0,1,1,1,1,1,1,0
0,22.0,0,0,0,0,1,1,0
0,20.0,0,0,0,0,1,1,3
0,26.0,1,1,1,0,1,1,0
0,59.0,0,0,1,0,0,0,2
0,27.0,0,0,0,0,0,0,6
0,48.0,0,0,0,0,1,1,0
0,21.0,0,0,0,0,1,1,5
0,21.0,0,0,0,1,1,1,5
0,22.0,1,1,0,0,1,1,5
0,31.0,0,0,0,1,1,1,5
0,20.0,0,0,0,0,1,1,0
4,60.0,1,1,0,1,0,1,0
4,48.0,1,1,0,1,0,1,5
4,25.0,1,1,0,0,0,1,0
4,35.0,0,0,0,1,1,1,0
4,37.0,0,0,0,1,1,1,0
4,22.0,1,1,0,0,0,1,0
4,42.0,1,1,0,0,1,1,5
4,24.0,1,1,0,0,0,1,0
4,56.0,1,1,0,0,0,1,0
4,20.0,1,1,1,0,0,0,2
4,26.0,1,1,0,1,0,1,5
4,36.0,1,1,0,0,0,1,0
23,54.0,1,1,0,0,0,1,0
0,50.0,0,0,0,0,0,1,0
0,29.0,0,0,0,0,0,1,0
2,36.0,1,1,0,0,1,1,0
0,20.0,0,0,1,0,0,1,0
6,42.0,0,0,0,0,0,1,0
12,29.0,1,1,0,1,0,1,0
12,29.0,1,1,0,0,0,1,0
0,22.0,1,1,0,1,0,1,0
0,19.0,0,0,0,1,0,1,2
20,20.0,1,1,0,0,0,1,0
0,44.0,0,0,0,0,1,1,0
20,26.0,0,0,0,1,1,1,0
0,28.0,1,1,0,1,0,1,0
0,29.0,0,0,1,0,0,0,6
18,32.0,1,1,0,0,1,1,5
15,24.0,1,1,0,0,0,1,0
0,24.0,1,1,0,0,1,1,0
0,31.0,1,1,0,1,1,1,0
0,43.0,0,0,0,0,1,1,0
0,62.0,1,1,0,0,1,1,5
0,44.0,1,1,1,0,1,1,3
0,24.0,1,1,0,1,1,1,0
0,37.0,1,1,0,1,1,1,0
0,61.0,0,0,0,0,1,1,5
0,28.0,1,1,0,1,1,1,0
0,36.0,1,1,1,1,1,1,0
0,31.0,1,1,1,1,1,1,5
0,22.0,1,1,0,1,1,1,0
0,25.0,1,1,0,1,1,1,0
0,22.0,1,1,0,0,1,1,3
0,25.0,1,1,0,0,1,1,5
4,19.0,0,0,1,0,0,0,2
4,52.0,0,0,0,1,0,1,0
0,16.0,1,1,0,0,0,1,0
4,24.0,0,0,0,0,0,1,0
4,48.0,1,1,0,0,0,1,5
4,24.0,0,0,0,0,0,1,2
4,51.0,1,1,0,0,0,1,5
0,47.0,1,1,0,1,0,1,0
0,16.0,0,0,0,0,0,0,2
0,48.0,0,0,0,0,0,0,2
4,22.0,1,1,0,0,1,1,5
0,23.0,1,1,0,0,0,1,0
0,42.0,1,1,0,1,1,1,5
20,37.0,1,1,0,1,0,1,0
0,31.0,0,0,0,1,0,1,5
4,36.0,1,1,0,0,1,1,2
0,35.0,1,1,0,0,1,1,5
0,33.0,1,1,0,0,0,1,5
0,30.0,1,1,0,1,0,1,5
0,39.0,1,1,0,0,0,1,0
8,42.0,0,0,0,0,0,1,0
0,19.0,1,1,0,1,0,1,0
0,31.0,0,0,0,1,1,1,5
23,37.0,1,1,0,1,0,1,0
12,39.0,0,0,0,1,0,1,5
0,19.0,1,1,1,0,0,1,2
6,38.0,1,1,0,0,0,1,5
12,34.0,1,1,0,1,0,1,0
0,19.0,1,1,0,0,0,1,5
0,29.0,0,0,0,0,0,1,5
19,47.0,0,0,0,0,1,1,0
0,42.0,1,1,1,1,0,1,0
5,26.0,1,1,0,0,0,1,0
20,29.0,0,0,0,0,0,1,5
6,40.0,1,1,1,1,0,1,0
0,48.0,1,1,1,0,1,1,5
23,36.0,1,1,0,1,1,1,5
21,50.0,1,1,0,1,1,1,5
0,23.0,1,1,1,0,0,0,2
20,25.0,0,0,0,1,0,1,0
20,24.0,1,1,0,1,0,1,0
0,47.0,0,0,0,1,0,1,0
0,29.0,0,0,0,1,1,1,5
0,23.0,1,1,1,0,1,1,5
0,33.0,1,1,0,0,1,1,0
0,49.0,1,1,0,1,0,0,2
0,49.0,0,0,0,0,1,1,0
0,20.0,1,1,0,0,1,1,5
0,43.0,1,1,0,1,1,1,5
0,53.0,1,1,0,0,0,0,2
0,60.0,0,0,1,0,0,0,2
0,39.0,0,0,0,0,0,1,2
0,33.0,1,1,0,1,1,1,5
4,16.0,1,1,0,0,0,1,5
4,27.0,0,0,0,0,1,1,5
4,52.0,1,1,0,0,0,1,5
4,35.0,0,0,0,0,0,1,0
0,28.0,1,1,1,0,0,0,2
0,21.0,0,0,0,1,0,1,0
9,43.0,1,1,0,1,0,1,0
0,31.0,1,1,0,1,0,1,5
0,42.0,1,1,0,1,0,1,5
0,38.0,1,1,0,0,0,1,5
13,25.0,1,1,0,0,0,1,5
